label,std,mean,min,max
0,0.4050462936504913,25.1875,24.25,26.0
0,0.37944951389315285,25.4765625,24.5,26.25
0,0.3319852909368689,25.26171875,24.5,26.25
0,0.36300812985902947,25.3046875,24.25,26.0
0,0.3746743377588062,25.015625,24.0,25.75
0,0.3396191786743462,25.16796875,24.25,26.0
0,0.38015258937818314,25.12890625,24.0,26.0
0,0.41214177153468684,24.9921875,24.25,26.0
0,0.41802350692724205,25.1953125,24.0,26.25
0,0.45285552331841994,25.0,24.0,26.0
0,0.40063350103110135,24.69921875,23.5,25.75
0,0.37967062076678715,24.85546875,24.0,25.75
0,0.3680798664501191,24.83984375,24.25,25.75
0,0.3571389334326874,24.73046875,23.75,25.75
0,0.39418301463081523,25.04296875,23.75,26.0
0,0.4189714899309976,25.078125,24.0,26.0
0,0.4026280852101602,24.75,23.75,25.75
0,0.3676858320546904,24.7109375,23.75,25.5
0,0.3689080368444655,24.67578125,23.5,25.5
0,0.30073051520162947,24.48046875,23.5,25.25
0,0.3562191598493124,24.4921875,23.75,25.25
0,0.3148107923196686,25.19140625,24.5,26.0
0,0.3336586953759785,24.75,24.0,25.5
0,0.40497094320920113,24.6171875,23.75,25.75
0,0.35553313290571104,24.7265625,23.75,25.5
0,0.3874873989886639,24.609375,23.75,25.5
0,0.3878023014372143,25.4375,24.0,26.5
0,0.38835276630114274,25.4140625,24.25,26.25
0,0.35679696908527336,25.30078125,24.5,26.25
0,0.40133748559504134,25.1953125,24.0,26.25
0,0.35559750415453917,25.44140625,24.25,26.25
0,0.40864677595693816,25.09375,24.25,26.0
0,0.39029282751664485,25.12109375,24.25,26.0
0,0.3254869774060669,24.93359375,23.5,25.75
0,0.3899994991983964,24.796875,23.75,25.75
0,0.4023058234551639,25.21484375,24.0,26.0
0,0.3261660272679391,24.4296875,23.5,25.25
0,0.32511172208325173,24.97265625,24.0,25.75
0,0.3775951866748304,25.0625,24.25,26.25
0,0.34938562148434216,25.28125,24.25,26.0
0,0.3603925810834624,25.09375,24.25,25.75
0,0.3736139750380732,24.9296875,23.75,25.75
0,0.382413695328763,25.140625,24.0,26.0
0,0.369754986443726,25.4375,24.25,26.25
0,0.37886597724121057,25.00390625,24.0,25.75
0,0.3655840989409106,25.01171875,24.0,26.0
0,0.3595235766238947,25.05078125,24.25,25.75
0,0.36973435221918116,24.87890625,24.0,25.75
0,0.34798527267687634,25.3125,24.5,26.5
0,0.4043676342064854,25.1015625,24.0,26.25
0,0.3608791551869372,25.32421875,24.25,26.0
0,0.31732120796353575,25.04296875,24.25,26.0
1,1.0871382188277336,26.97265625,25.75,31.0
1,0.38519665736315783,26.1328125,25.25,27.0
1,0.39497577061764183,26.484375,25.5,27.25
1,1.5601887202429832,28.73046875,26.5,31.75
1,0.4376220532873515,25.58203125,24.75,27.0
1,1.6200674462112488,30.39453125,26.25,32.25
1,0.3998710424448581,25.78515625,25.0,26.75
1,1.9362040461682848,27.98828125,24.5,31.5
1,0.8737435175009884,26.296875,25.25,29.0
1,1.7350039329814033,28.18359375,25.5,31.5
1,0.8728961174366269,27.72265625,26.0,29.75
1,0.5185611243126865,25.82421875,25.0,28.25
1,0.35553313290571104,25.7734375,25.0,26.5
1,0.48385493754423703,25.71484375,24.5,27.25
1,0.4416654382844553,24.703125,23.75,26.5
1,1.6287469946130178,27.31640625,24.75,30.75
1,1.486465427708777,26.76953125,24.5,29.75
1,1.695132478921264,27.4609375,24.5,30.5
1,1.8108154887715644,26.078125,24.25,30.5
1,1.9457830756134533,26.1796875,24.25,31.0
1,1.4787258870471693,25.20703125,24.0,30.25
1,1.735553512886811,25.4140625,23.5,30.5
1,0.9982589824758653,24.4609375,23.5,29.0
1,2.3017990374039496,28.6484375,24.5,32.0
1,1.8564183425348932,25.71875,23.75,31.0
1,1.3071879108892492,26.671875,24.25,29.5
1,0.5138315163051382,25.05078125,24.5,27.0
1,1.7033400093639555,25.34375,23.75,31.0
1,2.527280355657787,28.5390625,25.5,32.75
1,1.9219980588143,25.91015625,24.0,30.75
1,2.6553192303080526,29.4921875,25.75,33.75
1,0.4787826104673576,34.08984375,32.5,35.0
1,2.291098044393438,27.45703125,24.0,31.0
1,1.557761369208531,25.01171875,23.5,29.5
1,2.0248547160460055,25.6640625,23.5,30.5
1,2.2211694554896075,26.875,24.25,31.5
1,1.6864824406026104,26.18359375,24.25,30.5
1,2.7381558682065106,27.5234375,24.75,33.25
1,2.658271289767092,27.875,24.75,32.5
1,2.8787339882316325,27.8125,24.0,32.5
1,1.756331841676264,25.58984375,23.75,30.5
1,0.7951497868915957,24.3984375,22.75,26.5
1,0.8043366194951822,23.81640625,21.25,25.75
1,0.4310171189592561,23.52734375,22.75,24.5
1,0.9066540047752505,24.578125,23.5,27.75
1,0.8700947186001864,23.65234375,22.5,28.0
1,1.417785800869947,25.05078125,23.5,29.0
1,0.5714217594285655,24.05078125,23.25,26.25
1,0.3537044126434352,23.41796875,22.75,24.25
1,1.0522251348333207,23.765625,20.75,26.75
1,0.6683113156669109,24.17578125,23.5,26.5
1,0.30528787004031127,23.7734375,23.0,24.75
1,0.8752702568126816,24.31640625,23.25,27.75
1,1.0058119679362292,24.5078125,22.75,28.0
1,1.0555551986247569,24.4453125,23.25,28.0
1,0.9466996537313194,24.453125,23.25,27.25
1,1.0145351724858718,24.12890625,22.75,27.25
1,1.004741870126819,24.46484375,23.25,28.0
1,1.033784468420975,24.05078125,23.0,27.5
1,0.7525895237185657,23.62109375,22.5,26.0
1,1.8632075457120814,25.73828125,23.75,31.25
